Instruction,Input,Output,materi,question_id,Template
Create a program in Python that has the following purpose: To determine if a given string is a palindrome,"""radar""","def check_palindrome(inputStr): 
     
    revStr = reversed(inputStr)
  
    if list(inputStr) == list(revStr): 
        return True
    else: 
        return False
      
userInput = ""radar""

if(check_palindrome(userInput)): 
    print(""Yes"") 
else: 
    print(""No"")",Data Type,862,"def check_palindrome(inputStr): 
     
    revStr = reversed(inputStr)
  
    if list(inputStr) == list(revStr): 
        return ___
    else: 
        return ___
      
userInput = ""radar""

if(check_palindrome(userInput)): 
    print(""Yes"") 
else: 
    print(""No"")"
Create a Python function to convert a list of strings into a dictionary of the form {string: count}.,"myList = [‘a’, ‘a’, ‘b’, ‘c’]","def list_to_dict(myList):
 dict = {}
 for val in myList:
  if val in dict:
   dict[val] += 1
  else:
   dict[val] = 1
 return dict

myList = ['a', 'a', 'b', 'c']
print(list_to_dict(myList))

# Output: 
# {'a': 2, 'b': 1, 'c': 1}",Data Type,870,"def list_to_dict(myList):
 dict = {}
 for val in myList:
  if val in dict:
   dict[val] += ___
  else:
   dict[val] = ___
 return dict

myList = ['a', 'a', 'b', 'c']
print(list_to_dict(myList))

# Output: 
# {'a': ___, 'b': ___, 'c': ___}"
Design a program in Python that takes in a string and finds the characters that appear only once.,"String = ""This is a test""","def findUniqueChars(str):
    result = """"
    for char in str:
        if str.count(char) == 1:
            result += char

    return result 

result = findUniqueChars(""This is a test"")
print(result)",Data Type,873,"def findUniqueChars(str):
    result = """"
    for char in str:
        if str.count(char) == ___:
            result += char

    return result 

result = findUniqueChars(""This is a test"")
print(result)"
Create a Python code snippet to convert a given JSON string into a Python dictionary.,"'{""name"": ""John"", ""age"": 30, ""city"": ""New York""}'","import json

json_string = '{""name"": ""John"", ""age"": 30, ""city"": ""New York""}'
python_dict = json.loads(json_string)

print(python_dict)",Data Type,897,"import json

json_string = '{""name"": ""John"", ""age"": ___, ""city"": ""New York""}'
python_dict = json.loads(json_string)

print(python_dict)"
Create a Python program that counts the number of occurrences of a character in a string,"String = 'Hello World', Character = 'o'","def count_char(string, char):
    count = 0
    for c in string:
        if c == char:
            count += 1
    return count",Data Type,901,"def count_char(string, char):
    count = ___
    for c in string:
        if c == char:
            count += ___
    return count"
Optimize a piece of Python code that enumerates all substrings of a string.,"string = ""Supercalifragilisticexpialidocious""","def enumerate_substrings(string):
    substrings = set()
    for i in range(len(string)):
        for j in range(i, len(string)):
            substrings.add(string[i:j+1])
    return substrings

string = ""Supercalifragilisticexpialidocious""
substrings = enumerate_substrings(string)
print(substrings)",Data Type,902,"def enumerate_substrings(string):
    substrings = set()
    for i in range(len(string)):
        for j in range(i, len(string)):
            substrings.add(string[i:j+___])
    return substrings

string = ""Supercalifragilisticexpialidocious""
substrings = enumerate_substrings(string)
print(substrings)"
Write a Python function make_float that converts a given string argument to a float.,"""25.42""","def make_float(string):
  return float(string)",Data Type,908,"def make_float(string):
  return ___"
Generate the Python code that calculates the numbers of characters in a given string.,"""Hello, World!""","myString = ""Hello, World!""

charCount = 0
for char in myString:
    charCount += 1
    
print(""Number of characters:"", charCount)",Data Type,916,"myString = ""Hello, World!""

charCount = ___
for char in myString:
    charCount += ___
    
print(""Number of characters:"", charCount)"
Generate a Python program to search for a specific string in a list.,"lst = [""hello"", ""world"", ""this"", ""is"", ""a"", ""test""]
str = ""test""","def search_string(lst, str):
    for item in lst:
        if item == str:
            return True
    return False

lst = [""hello"", ""world"", ""this"", ""is"", ""a"", ""test""]
str = ""test""
print(search_string(lst, str))",Data Type,944,"def search_string(lst, str):
    for item in lst:
        if item == str:
            return ___
    return ___

lst = [""hello"", ""world"", ""this"", ""is"", ""a"", ""test""]
str = ""test""
print(search_string(lst, str))"
"Given a string, write a Python program to check if the characters in the string form a palindrome.","string = ""racecar""","def is_palindrome(string):
 return string == string[::-1]
 
result = is_palindrome(string)
print(result) # True",Data Type,949,"def is_palindrome(string):
 return string == string[::-___]
 
result = is_palindrome(string)
print(result) # ___"
Design a program in Python that accepts a string as input and checks whether or not it is palindrome.,madam,"def isPalindrome(str): 
    for i in range(0, int(len(str)/2)):  
        if str[i] != str[len(str)-i-1]: 
            return False
    return True

inputStr = 'madam'

if (isPalindrome(inputStr)): 
    print(""Yes"")
else: 
    print(""No"")",Data Type,957,"def isPalindrome(str): 
    for i in range(___, int(len(str)/___)):  
        if str[i] != str[len(str)-i-___]: 
            return ___
    return ___

inputStr = 'madam'

if (isPalindrome(inputStr)): 
    print(""Yes"")
else: 
    print(""No"")"
Implement a Python program to recursively reverse a string.,String: Python,"def reverse(string): 
	if len(string) == 0: 
		return string 
	else: 
		return reverse(string[1:]) + string[0] 

# Driver code 
string = ""Python""

print (reverse(string))",Data Type,975,"def reverse(string): 
	if len(string) == ___: 
		return string 
	else: 
		return reverse(string[___:]) + string[___] 

# Driver code 
string = ""Python""

print (reverse(string))"
Create a python function that takes a string of characters as input and checks if it is a valid identifier.,"name = ""myVar""","import string

def isValidIdentifier(name):
    validChar = string.ascii_letters + ""_""
    if name[0] not in string.ascii_letters:
        return False
    for char in name[1:]:
        if char not in validChar:
            return False
            
    return True

validResult = isValidIdentifier(name)
print(validResult)",Data Type,980,"import string

def isValidIdentifier(name):
    validChar = string.ascii_letters + ""_""
    if name[___] not in string.ascii_letters:
        return ___
    for char in name[___:]:
        if char not in validChar:
            return ___
            
    return ___

validResult = isValidIdentifier(name)
print(validResult)"
Design a Python program for converting a given string of characters into its corresponding ASCII code.,"String: ""Hello""","def getAscii(string):
    result = []
    for char in string:
        result.append(ord(char))
    return result

print(getAscii('Hello'))
# Output: [72, 101, 108, 108, 111]",Data Type,985,"def getAscii(string):
    result = []
    for char in string:
        result.append(ord(char))
    return result

print(getAscii('Hello'))
# Output: [___, ___, ___, ___, ___]"
Write a Python function that takes a string and an integer as an argument and returns a string containing the string repeated the specified number of times.,"""Hello!"", 3","def repeat_string(string, num_times):
    return string*num_times

result = repeat_string(""Hello!"", 3)
print(result)",Data Type,1003,"def repeat_string(string, num_times):
    return string*num_times

result = repeat_string(""Hello!"", ___)
print(result)"
Create a Python script that takes an input string and reverses its letters.,"""Hello Python!""","def reverse_string(string):
 result = []
 
 for i in string:
 result.insert(0,i)
 
 return ''.join(result)
 
if __name__ == ""__main__"":
string = ""Hello Python!""
print(reverse_string(string))  # Output: !nohtyP olleH",Data Type,1010,"def reverse_string(string):
 result = []
 
 for i in string:
 result.insert(___,i)
 
 return ''.join(result)
 
if __name__ == ""__main__"":
string = ""Hello Python!""
print(reverse_string(string))  # Output: !nohtyP olleH"
Create a program in Python that takes a string as an input and removes all the characters whose ASCII value is odd.,"str = ""Hello world!""","def remove_odd_ascii_chars(str):
    new_str = """"
    for ch in str:
        if ord(ch) % 2 == 0:
            new_str += ch
    return new_str

str = ""Hello world!""
new_str = remove_odd_ascii_chars(str)
print(new_str)",Data Type,1019,"def remove_odd_ascii_chars(str):
    new_str = """"
    for ch in str:
        if ord(ch) % ___ == ___:
            new_str += ch
    return new_str

str = ""Hello world!""
new_str = remove_odd_ascii_chars(str)
print(new_str)"
Develop a program in Python to check whether a string contains only digits.,"""0123""","def is_digit_only(string):
    for char in string:
        if not char.isdigit():
            return False
    return True

print(is_digit_only(""0123""))",Data Type,1026,"def is_digit_only(string):
    for char in string:
        if not char.isdigit():
            return ___
    return ___

print(is_digit_only(""___""))"
Construct an algorithm in Python to find the longest substring in a string which does not have any repeating characters.,string = 'abcaac',"def findLongestSubstring(string):
 
 # Initialize the result
 max_length = 0
 
 # Initialize substrings
 curr = ''
 
 for char in string:
  if char not in curr:
   curr += char
   max_length = max(max_length, len(curr))
  else:
   curr = char
 
 return max_length

string = 'abcaac'
print(findLongestSubstring(string))",Data Type,1044,"def findLongestSubstring(string):
 
 # Initialize the result
 max_length = ___
 
 # Initialize substrings
 curr = ''
 
 for char in string:
  if char not in curr:
   curr += char
   max_length = max(max_length, len(curr))
  else:
   curr = char
 
 return max_length

string = 'abcaac'
print(findLongestSubstring(string))"
